examples\3437358001.jpg,0.0,0.0,0.058157075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004496681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992625e-05,0.004546644,0.0,0.00044966812,0.0,0.0002498156,0.0,0.0,0.000399705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069448743,0.4548143,0.0,0.05136209,0.6064524,0.0004996312,0.10841998,0.20429921,0.0061954274,0.13774833,0.14489307,0.016837573,0.085786685,0.04431729,0.01438938,0.21688992,0.016987462,0.011641408,0.2774952,0.012590707,0.008843473,0.21878852,0.0054459805,0.009642883,0.07664343,0.0001998525,0.005246128,0.0030477506,0.0,0.00014988937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31166998,0.0,0.0014489306,0.025780972,0.0,0.0006495206,0.0014489306,0.0,0.0017986725,0.0,0.0,0.00029977874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18491352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008097444,0.03120215,0.1885085,0.0,0.0050204154,0.0030230458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086372736,0.0021053355,0.0028610968,0.00070177845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001349574,0.00383279,0.002537199,0.0008097444,0.0002699148,0.0,0.00075576146,0.0,0.0,0.00043186368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010796592,0.0021053355,0.004210671,0.0028071138,0.0,0.00037788073,0.002537199,0.0,0.0,0.00097169325,0.0,0.0,0.00048584663,0.0,0.0,0.00010796592,0.0,0.0,0.0005398296,0.0,0.0,0.00010796592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018354206,0.050042205,0.38581622,0.0062620235,0.1466717,0.29102212,0.016572768,0.088694006,0.17080209,0.026721565,0.06348396,0.051013898,0.03319952,0.12124573,0.028503003,0.07131149,0.22548683,0.018732088,0.033847317,0.055332534,0.004210671,0.0010256763,0.0016734718,0.00048584663,0.0,0.0022133014,0.0,0.0,0.0035628753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001295591,0.037302226,0.5280073,0.0018354206,0.0671548,0.060460914,0.0010796592,0.02170115,0.0057221935,0.00016194888,0.01603294,0.0,5.398296e-05,0.01112049,0.0,0.0,0.0008097444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005398296,0.011390405,0.25874034,5.398296e-05,0.00021593184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021593184,0.008745239,0.4770474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014938757,0.07810446,0.25136673,0.0,0.006684923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016439453,0.009004182,0.002455686,0.017803723,0.001091416,0.0,0.0044338773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027148973,0.010777733,0.002319259,0.04522555,0.0,0.0,0.001500697,0.0,0.0,0.0020464049,0.0,0.0,0.0003410675,0.0,0.0,0.000136427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09086038,0.019781915,0.001500697,0.08110585,0.0003410675,0.0,0.003410675,0.0,0.0,0.002319259,0.0,0.0,0.0010232024,0.0,0.0,0.0004774945,0.0,0.0,0.000682135,0.0,0.0,0.0002046405,0.0,0.0,6.82135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158285,0.048022304,0.063097484,0.07803624,0.09113324,0.06528032,0.03997311,0.41501093,0.027967535,0.034379605,0.4234694,0.0111188,0.025443636,0.31296355,0.019781915,0.06268821,0.07510306,0.016030172,0.17408085,0.01889514,0.0,0.19127065,0.01227843,0.0,0.16848734,0.016916947,0.0,0.13192491,0.045361977,0.0,0.07421629,0.021077972,0.0,0.054297946,0.0041610235,0.0,0.005593507,0.04658982,0.15648177,0.0044338773,0.041200954,0.044338774,0.0029331804,0.044134133,0.0017053375,0.001773551,0.024420433,6.82135e-05,0.0003410675,0.000545708,0.0,0.0004774945,0.0,0.0,0.0004774945,0.0,0.0,0.000954989,0.0,0.0,0.0015689104,0.0,0.0,0.0006139215,0.0,0.0,0.000136427,0.0,0.0,0.0017053375,0.0,0.0,0.009072395,0.059345745,0.10770912,6.82135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004638518,0.12305716,0.4835655,0.0007503485,0.0007503485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047843093,0.007405849,0.021037854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032769243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002031693,0.0008520003,0.002031693,0.019792624,0.0,0.0,0.00013107697,0.0,0.0,0.00019661547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013107697,0.0,0.0,0.071240336,0.013697544,0.0069470797,0.11541328,0.00065538485,0.0,0.0034080013,0.0,0.0,0.0015073852,0.0,0.0,0.00072092336,0.0,0.0,0.0009830773,0.0,0.0,0.0010486158,0.0,0.0,0.0005898464,0.0,0.0,0.0004587694,0.0,0.0,0.00072092336,0.0,0.0,0.00039323093,0.0,0.0,0.0008520003,0.0,0.0,0.05544556,0.16659883,0.30796534,0.1127262,0.108335115,0.1585376,0.037422474,0.12255697,0.034604322,0.029623397,0.23914994,0.018088622,0.016581237,0.57981896,0.022414163,0.01297662,0.32716814,0.040896017,0.0190717,0.10341973,0.013894159,0.0614751,0.028247088,0.0008520003,0.1759053,0.015532621,0.0,0.21358992,0.017302161,0.0,0.184753,0.016319083,0.0,0.15041083,0.0022283085,0.0,0.006750464,0.102305576,0.27683458,0.002424924,0.020120315,0.057673868,0.00026215395,0.0036046167,0.0018350777,0.0,0.0014418467,0.00013107697,0.0,0.0009175388,0.0,0.0,6.553849e-05,0.0,6.553849e-05,0.0,0.0,0.00039323093,0.0,0.0,0.00032769243,0.0,0.0,0.00039323093,0.0,0.0,0.00032769243,0.0,0.0,0.0034735398,0.0,0.0,0.0027526165,0.023135087,0.102764346,0.00026215395,0.00019661547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026215395,0.00648831,0.17688838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019958382,0.0022875376,0.07446012,1.5352602e-05,3.0705203e-05,3.0705203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352602e-05,0.0,0.0,1.5352602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352602e-05,0.0,0.0,0.0009825665,0.002502474,0.0027481157,0.0012282082,0.00016887861,0.0,0.00033775723,0.0,0.0,0.00010746821,0.0,0.0,4.6057805e-05,0.0,0.0,1.5352602e-05,0.0,0.0,0.00013817342,0.0,0.0,0.00010746821,0.0,0.0,4.6057805e-05,0.0,0.0,7.676301e-05,0.0,0.0,0.0,0.0,0.0,7.676301e-05,0.0,0.0,0.00053734105,0.0039763236,0.010746821,0.0010286244,0.0014431445,0.0019497804,0.00042987283,0.0019037226,0.00053734105,0.00049128325,0.006355977,0.00016887861,0.00058339885,0.010240185,0.0,0.001658081,0.010884995,0.0,0.0040223817,0.010762174,0.0,0.0063866824,0.0076763006,0.0,0.0069547286,0.0047593066,0.0,0.0044522546,0.0017962544,0.0,0.0014584971,1.5352602e-05,0.0,0.001734844,0.0,0.0,0.0008290405,0.015014844,0.03528028,0.0015352601,0.0155521855,0.015352601,0.0013356763,0.021447584,0.0077223587,0.0035771562,0.026713528,0.003546451,0.003392925,0.025469966,0.00015352602,0.0034389826,0.022215214,0.0,0.0043140813,0.01398622,0.0,0.004790012,0.0039149136,0.0,0.003853503,0.0009979191,0.0,0.0019344278,9.211561e-05,0.0,0.0009672139,3.0705203e-05,0.0,0.0013510289,0.0,0.0,0.002041896,0.16058822,0.69249445,0.0099484855,0.19962987,0.35171276,0.008198289,0.12148514,0.09788819,0.006770497,0.066829875,0.03676948,0.005158474,0.033361204,0.012205319,0.0029630521,0.0143546825,0.0033008093,0.0019958382,0.0057265204,0.00085974566,0.001658081,0.002656,0.0008443931,0.0014584971,0.0011667977,0.0010286244,0.0012128556,0.00049128325,0.0,0.00085974566,3.0705203e-05,0.0,0.002118659,1.5352602e-05,0.0,9.211561e-05,0.062285505,0.43919188,0.00012282081,0.04390844,0.049650315,0.00013817342,0.0047439537,0.0022875376,0.00015352602,0.00023028902,0.0009825665,3.0705203e-05,0.0,0.0010132717,7.676301e-05,1.5352602e-05,0.00049128325,6.141041e-05,4.6057805e-05,9.211561e-05,0.00010746821,4.6057805e-05,3.0705203e-05,4.6057805e-05,0.0,0.0,1.5352602e-05,0.0,0.0,4.6057805e-05,0.0,0.0,0.00041452024,0.0,0.0,0.0,0.008551399,0.18484533,0.0,1.5352602e-05,0.0,1.5352602e-05,0.0,0.0,3.0705203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352602e-05,0.0,0.0,1.5352602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352602e-05,0.0,0.0,0.0,0.0018730174,0.22970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
